date,product_code,product,variant,sold_quantity,quater,gross_price,gross_price_total
2021-04-01,A4319110304,"AQ Velocity","Plus Grey",18,Q3,267.0636,4807.1448
2021-04-01,A4319110305,"AQ Velocity","Plus Blue",26,Q3,277.8079,7223.0054
2021-04-01,A4319110306,"AQ Velocity","Plus Red",19,Q3,275.8194,5240.5686
2021-04-01,A4419110401,"AQ Elite","Standard Grey",24,Q3,271.3471,6512.3304
2021-04-01,A4419110402,"AQ Elite","Standard Blue",10,Q3,281.9504,2819.5040
2021-04-01,A4419110403,"AQ Elite","Standard Red",26,Q3,288.0503,7489.3078
2021-04-01,A4419110404,"AQ Elite","Plus Grey",18,Q3,286.8973,5164.1514
2021-04-01,A4419110405,"AQ Elite","Plus Blue",22,Q3,291.2071,6406.5562
2021-04-01,A4419110406,"AQ Elite","Plus Red",17,Q3,287.5666,4888.6322
2021-04-01,A4419110407,"AQ Elite","Premium Black",28,Q3,287.4934,8049.8152
2021-04-01,A4419110408,"AQ Elite","Premium Misty Green",26,Q3,297.0277,7722.7202
2021-04-01,A4519110501,"AQ Gen X","Standard Grey",30,Q3,311.8396,9355.1880
2021-04-01,A4519110502,"AQ Gen X","Standard Blue",27,Q3,300.3378,8109.1206
2021-04-01,A4519110503,"AQ Gen X","Standard Red",32,Q3,306.9189,9821.4048
2021-04-01,A4520110504,"AQ Gen X","Plus Grey",19,Q3,341.7343,6492.9517
2021-04-01,A4520110505,"AQ Gen X","Plus Blue",25,Q3,325.2156,8130.3900
2021-04-01,A4520110506,"AQ Gen X","Plus Red",8,Q3,325.2561,2602.0488
2021-04-01,A4520110507,"AQ Gen X","Premium Black",23,Q3,322.9426,7427.6798
2021-04-01,A4520110508,"AQ Gen X","Premium Misty Green",13,Q3,327.0930,4252.2090
2021-04-01,A4620110601,"AQ Gen Y","Standard Grey",30,Q3,347.2474,10417.4220
2021-04-01,A4620110602,"AQ Gen Y","Standard Blue",10,Q3,346.6886,3466.8860
2021-04-01,A4620110603,"AQ Gen Y","Standard Red",21,Q3,366.0459,7686.9639
2021-04-01,A4620110604,"AQ Gen Y","Plus Grey",11,Q3,353.0982,3884.0802
2021-04-01,A4620110605,"AQ Gen Y","Plus Blue",26,Q3,349.2525,9080.5650
2021-04-01,A4620110606,"AQ Gen Y","Plus Red",36,Q3,348.5375,12547.3500
2021-04-01,A4620110607,"AQ Gen Y","Premium Black",30,Q3,347.8030,10434.0900
2021-04-01,A4620110608,"AQ Gen Y","Premium Misty Green",32,Q3,363.0630,11618.0160
2021-04-01,A4720110701,"AQ GEN Z","Standard Grey",38,Q3,367.7335,13973.8730
2021-04-01,A4720110702,"AQ GEN Z","Standard Blue",34,Q3,371.4027,12627.6918
2021-04-01,A4721110703,"AQ GEN Z","Standard Red",16,Q3,361.6496,5786.3936
2021-04-01,A4721110704,"AQ GEN Z","Plus Grey",7,Q3,380.2153,2661.5071
2021-04-01,A4721110705,"AQ GEN Z","Plus Blue",16,Q3,377.4069,6038.5104
2021-04-01,A4918110101,"AQ BZ 101","Standard Grey",11,Q3,419.1936,4611.1296
2021-04-01,A4918110102,"AQ BZ 101","Standard Blue",19,Q3,451.4881,8578.2739
2021-04-01,A4918110103,"AQ BZ 101","Premium Black",28,Q3,428.1451,11988.0628
2021-04-01,A4918110104,"AQ BZ 101","Premium Misty Green",29,Q3,460.2805,13348.1345
2021-04-01,A5018110201,"AQ BZ Compact","Standard Grey",6,Q3,451.7049,2710.2294
2021-04-01,A5018110202,"AQ BZ Compact","Standard Blue",21,Q3,462.5568,9713.6928
2021-04-01,A5018110203,"AQ BZ Compact","Standard Red",5,Q3,452.1420,2260.7100
2021-04-01,A5018110204,"AQ BZ Compact","Plus Grey",12,Q3,447.7337,5372.8044
2021-04-01,A5018110205,"AQ BZ Compact","Plus Blue",28,Q3,486.1763,13612.9364
2021-04-01,A5018110206,"AQ BZ Compact","Plus Red",9,Q3,475.5544,4279.9896
2021-04-01,A5018110207,"AQ BZ Compact","Premium Black",15,Q3,475.1904,7127.8560
2021-04-01,A5019110208,"AQ BZ Compact","Premium Misty Green",25,Q3,467.3047,11682.6175
2021-04-01,A5119110301,"AQ BZ Gen Y","Standard Grey",19,Q3,479.0441,9101.8379
2021-04-01,A5119110302,"AQ BZ Gen Y","Standard Blue",28,Q3,474.3132,13280.7696
2021-04-01,A5119110303,"AQ BZ Gen Y","Standard Red",13,Q3,474.3154,6166.1002
2021-04-01,A5119110305,"AQ BZ Gen Y","Plus Blue",28,Q3,483.3813,13534.6764
2021-04-01,A5119110306,"AQ BZ Gen Y","Plus Red",13,Q3,486.4857,6324.3141
2021-04-01,A5119110307,"AQ BZ Gen Y","Premium Black",12,Q3,516.4580,6197.4960
2021-04-01,A5119110308,"AQ BZ Gen Y","Premium Misty Green",15,Q3,512.5811,7688.7165
2021-04-01,A5219110401,"AQ BZ Gen Z","Standard Grey",19,Q3,506.9644,9632.3236
2021-04-01,A5219110402,"AQ BZ Gen Z","Standard Blue",6,Q3,490.1582,2940.9492
2021-04-01,A5219110403,"AQ BZ Gen Z","Standard Red",22,Q3,525.8042,11567.6924
2021-04-01,A5219110405,"AQ BZ Gen Z","Plus Blue",25,Q3,521.2603,13031.5075
2021-04-01,A5219110406,"AQ BZ Gen Z","Plus Red",9,Q3,550.4597,4954.1373
2021-04-01,A5219110407,"AQ BZ Gen Z","Premium Black",7,Q3,545.5931,3819.1517
2021-04-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",16,Q3,533.0397,8528.6352
2021-04-01,A5318110103,"AQ Gamer 1","Standard Black",10,Q3,584.9722,5849.7220
2021-04-01,A5318110104,"AQ Gamer 1","Plus Firey Red",12,Q3,586.3824,7036.5888
2021-04-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",16,Q3,551.3303,8821.2848
2021-04-01,A5318110106,"AQ Gamer 1","Plus Black",9,Q3,565.8747,5092.8723
2021-04-01,A5318110107,"AQ Gamer 1","Premium Black",11,Q3,571.6489,6288.1379
2021-04-01,A5318110108,"AQ Gamer 1","Premium Misty Green",16,Q3,579.6609,9274.5744
2021-04-01,A5419110201,"AQ Gamer 2","Standard Firey Red",16,Q3,585.0003,9360.0048
2021-04-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",13,Q3,567.9271,7383.0523
2021-04-01,A5419110203,"AQ Gamer 2","Standard Black",6,Q3,595.5711,3573.4266
2021-04-01,A5419110204,"AQ Gamer 2","Plus Firey Red",12,Q3,602.9200,7235.0400
2021-04-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",16,Q3,570.7578,9132.1248
2021-04-01,A5419110206,"AQ Gamer 2","Plus Black",5,Q3,601.6398,3008.1990
2021-04-01,A5419110207,"AQ Gamer 2","Premium Black",12,Q3,599.2302,7190.7624
2021-04-01,A5419110208,"AQ Gamer 2","Premium Misty Green",16,Q3,608.4070,9734.5120
2021-04-01,A5519110301,"AQ Gamer 3","Standard Firey Red",17,Q3,589.7411,10025.5987
2021-04-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",6,Q3,605.8642,3635.1852
2021-04-01,A5519110303,"AQ Gamer 3","Standard Black",12,Q3,604.2721,7251.2652
2021-04-01,A5519110304,"AQ Gamer 3","Plus Firey Red",3,Q3,597.7704,1793.3112
2021-04-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",17,Q3,632.4885,10752.3045
2021-04-01,A5520110306,"AQ Gamer 3","Plus Black",5,Q3,639.6816,3198.4080
2021-04-01,A5520110307,"AQ Gamer 3","Premium Black",12,Q3,609.7926,7317.5112
2021-04-01,A5520110308,"AQ Gamer 3","Premium Misty Green",17,Q3,590.1159,10031.9703
2021-04-01,A5620110401,"AQ Smash 1","Standard Firey Red",5,Q3,642.0698,3210.3490
2021-04-01,A5620110402,"AQ Smash 1","Standard Cool Blue",11,Q3,593.8297,6532.1267
2021-04-01,A5621110403,"AQ Smash 1","Standard Black",7,Q3,631.1855,4418.2985
2021-04-01,A5621110404,"AQ Smash 1","Plus Firey Red",14,Q3,639.9614,8959.4596
2021-04-01,A5621110405,"AQ Smash 1","Plus Cool Blue",15,Q3,601.8173,9027.2595
2021-04-01,A5621110406,"AQ Smash 1","Plus Black",16,Q3,644.3777,10310.0432
2021-04-01,A5621110407,"AQ Smash 1","Premium Black",10,Q3,655.7782,6557.7820
2021-04-01,A5621110408,"AQ Smash 1","Premium Misty Green",10,Q3,657.2525,6572.5250
2021-04-01,A5721110501,"AQ Smash 2","Standard Firey Red",14,Q3,649.6929,9095.7006
2021-04-01,A5721110502,"AQ Smash 2","Standard Cool Blue",3,Q3,627.9938,1883.9814
2021-04-01,A5721110503,"AQ Smash 2","Standard Black",13,Q3,678.3035,8817.9455
2021-04-01,A5721110504,"AQ Smash 2","Plus Firey Red",10,Q3,655.8348,6558.3480
2021-04-01,A5721110505,"AQ Smash 2","Plus Cool Blue",4,Q3,674.4272,2697.7088
2021-04-01,A5721110506,"AQ Smash 2","Plus Black",16,Q3,720.5460,11528.7360
2021-04-01,A5820110101,"AQ BZ Allin1","Standard 1",9,Q3,681.3022,6131.7198
2021-04-01,A5820110102,"AQ BZ Allin1","Standard 2",8,Q3,697.5541,5580.4328
2021-04-01,A5820110103,"AQ BZ Allin1","Standard 3",19,Q3,735.1465,13967.7835
2021-04-01,A5820110104,"AQ BZ Allin1","Plus 1",16,Q3,690.4971,11047.9536
2021-04-01,A5820110105,"AQ BZ Allin1","Plus 2",14,Q3,709.3926,9931.4964
2021-04-01,A5820110106,"AQ BZ Allin1","Plus 3",16,Q3,692.5242,11080.3872
2021-04-01,A5820110107,"AQ BZ Allin1","Premium 1",17,Q3,737.6775,12540.5175
2021-04-01,A5821110108,"AQ BZ Allin1","Premium 2",16,Q3,746.7388,11947.8208
2021-04-01,A6018110101,"AQ Home Allin1","Standard 1",5,Q3,800.4577,4002.2885
2021-04-01,A6018110102,"AQ Home Allin1","Standard 2",2,Q3,764.0542,1528.1084
2021-04-01,A6018110103,"AQ Home Allin1","Standard 3",5,Q3,770.9789,3854.8945
2021-04-01,A6018110104,"AQ Home Allin1","Plus 1",6,Q3,749.0987,4494.5922
2021-04-01,A6018110105,"AQ Home Allin1","Plus 2",3,Q3,766.6472,2299.9416
2021-04-01,A6018110106,"AQ Home Allin1","Plus 3",5,Q3,787.5874,3937.9370
2021-04-01,A6019110107,"AQ Home Allin1","Premium 1",3,Q3,785.9918,2357.9754
2021-04-01,A6019110108,"AQ Home Allin1","Premium 2",3,Q3,796.6606,2389.9818
2021-04-01,A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",4,Q3,824.0889,3296.3556
2021-04-01,A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",3,Q3,790.1040,2370.3120
2021-04-01,A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",1,Q3,769.5635,769.5635
2021-04-01,A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",2,Q3,807.2638,1614.5276
2021-04-01,A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",1,Q3,834.9812,834.9812
2021-04-01,A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",6,Q3,810.6034,4863.6204
2021-04-01,A6218160101,"AQ Digit SSD",Standard,601,Q3,13.5941,8170.0541
2021-04-01,A6218160102,"AQ Digit SSD",Plus,730,Q3,15.2481,11131.1130
2021-04-01,A6219160103,"AQ Digit SSD",Premium,279,Q3,16.3003,4547.7837
2021-04-01,A6319160201,"AQ Neuer SSD",Standard,557,Q3,17.3590,9668.9630
2021-04-01,A6319160202,"AQ Neuer SSD",Plus,697,Q3,18.5733,12945.5901
2021-04-01,A6319160203,"AQ Neuer SSD",Premium,934,Q3,19.3433,18066.6422
2021-04-01,A6419160301,"AQ Clx1",Standard,639,Q3,17.8043,11376.9477
2021-04-01,A6419160302,"AQ Clx1",Plus,730,Q3,19.6723,14360.7790
2021-04-01,A6419160303,"AQ Clx1",Premium,418,Q3,19.3342,8081.6956
2021-04-01,A6519160401,"AQ Clx2",Standard,976,Q3,20.2889,19801.9664
2021-04-01,A6520160402,"AQ Clx2",Plus,609,Q3,20.1650,12280.4850
2021-04-01,A6520160403,"AQ Clx2",Premium,376,Q3,21.2830,8002.4080
2021-04-01,A6620160501,"AQ Clx3",Standard,399,Q3,22.8530,9118.3470
2021-04-01,A6720160103,"AQ Pen Drive 2 IN 1",Premium,1412,Q3,4.4411,6270.8332
2021-04-01,A6818160201,"AQ Pen Drive DRC",Standard,1003,Q3,2.9990,3007.9970
2021-04-01,A6818160202,"AQ Pen Drive DRC",Plus,1098,Q3,3.8531,4230.7038
2021-04-01,A6819160203,"AQ Pen Drive DRC",Premium,1746,Q3,5.0984,8901.8064
2021-04-01,A7118160101,"AQ Wi Power Dx1",Standard,150,Q3,29.6712,4450.6800
2021-04-01,A7119160102,"AQ Wi Power Dx1",Plus,325,Q3,29.9264,9726.0800
2021-04-01,A7119160103,"AQ Wi Power Dx1",Premium,128,Q3,28.7736,3683.0208
2021-04-01,A7219160201,"AQ Wi Power Dx2",Standard,252,Q3,32.9575,8305.2900
2021-04-01,A7220160202,"AQ Wi Power Dx2",Plus,672,Q3,35.2053,23657.9616
2021-04-01,A7220160203,"AQ Wi Power Dx2",Premium,256,Q3,37.4784,9594.4704
2021-04-01,A7321160301,"AQ Wi Power Dx3",Standard,490,Q3,40.7954,19989.7460
2021-04-01,A7321160302,"AQ Wi Power Dx3",Plus,140,Q3,43.9446,6152.2440
2021-04-01,A7321160303,"AQ Wi Power Dx3",Premium,148,Q3,42.8483,6341.5484
2021-05-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,58,Q3,19.0573,1105.3234
2021-05-01,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,135,Q3,21.4565,2896.6275
2021-05-01,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,173,Q3,21.7795,3767.8535
2021-05-01,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",93,Q3,22.9729,2136.4797
2021-05-01,A0219150201,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Standard,197,Q3,23.6987,4668.6439
2021-05-01,A0219150202,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Plus,246,Q3,24.7312,6083.8752
2021-05-01,A0220150203,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Premium,225,Q3,23.6154,5313.4650
2021-05-01,A0320150301,"AQ Zion Saga",Standard,223,Q3,23.7223,5290.0729
2021-05-01,A0321150302,"AQ Zion Saga",Plus,186,Q3,27.1027,5041.1022
2021-05-01,A0321150303,"AQ Zion Saga",Premium,84,Q3,28.0059,2352.4956
2021-05-01,A0418150103,"AQ Mforce Gen X","Standard 3",58,Q3,19.5235,1132.3630
2021-05-01,A0418150104,"AQ Mforce Gen X","Plus 1",48,Q3,19.9239,956.3472
2021-05-01,A0418150105,"AQ Mforce Gen X","Plus 2",190,Q3,20.0766,3814.5540
2021-05-01,A0418150106,"AQ Mforce Gen X","Plus 3",76,Q3,19.9365,1515.1740
2021-05-01,A0519150201,"AQ Mforce Gen Y","Standard 1",134,Q3,22.3984,3001.3856
2021-05-01,A0519150202,"AQ Mforce Gen Y","Standard 2",91,Q3,24.9298,2268.6118
2021-05-01,A0519150203,"AQ Mforce Gen Y","Standard 3",122,Q3,26.5871,3243.6262
2021-05-01,A0519150204,"AQ Mforce Gen Y","Plus 1",178,Q3,26.1081,4647.2418
2021-05-01,A0519150205,"AQ Mforce Gen Y","Plus 2",138,Q3,29.7008,4098.7104
2021-05-01,A0519150206,"AQ Mforce Gen Y","Plus 3",104,Q3,31.2439,3249.3656
2021-05-01,A0519150207,"AQ Mforce Gen Y","Premium 1",43,Q3,32.4427,1395.0361
2021-05-01,A0519150208,"AQ Mforce Gen Y","Premium 2",182,Q3,30.5816,5565.8512
2021-05-01,A0619150301,"AQ Mforce Gen Z","Standard 1",116,Q3,30.4696,3534.4736
2021-05-01,A0619150302,"AQ Mforce Gen Z","Standard 2",86,Q3,34.0973,2932.3678
2021-05-01,A0620150303,"AQ Mforce Gen Z","Standard 3",75,Q3,34.2412,2568.0900
2021-05-01,A0620150304,"AQ Mforce Gen Z","Plus 1",64,Q3,37.5826,2405.2864
2021-05-01,A0620150305,"AQ Mforce Gen Z","Plus 2",189,Q3,36.5679,6911.3331
2021-05-01,A0620150306,"AQ Mforce Gen Z","Plus 3",84,Q3,37.5278,3152.3352
2021-05-01,A0621150307,"AQ Mforce Gen Z","Premium 1",138,Q3,36.2434,5001.5892
2021-05-01,A0621150308,"AQ Mforce Gen Z","Premium 2",78,Q3,39.3990,3073.1220
2021-05-01,A0721150401,"AQ GT 21",Standard,101,Q3,39.3377,3973.1077
2021-05-01,A0721150402,"AQ GT 21","Plus 1",160,Q3,39.1465,6263.4400
2021-05-01,A0721150403,"AQ GT 21","Plus 2",103,Q3,39.2990,4047.7970
2021-05-01,A0721150404,"AQ GT 21",Premium,195,Q3,39.1215,7628.6925
2021-05-01,A0821150501,"AQ Marquee P3",Standard,166,Q3,40.5013,6723.2158
2021-05-01,A0821150502,"AQ Marquee P3","Plus 1",31,Q3,43.2966,1342.1946
2021-05-01,A0821150503,"AQ Marquee P3","Plus 2",162,Q3,42.3841,6866.2242
2021-05-01,A0821150504,"AQ Marquee P3",Premium,154,Q3,44.7044,6884.4776
2021-05-01,A0921150601,"AQ Marquee P4",Standard,146,Q3,45.0813,6581.8698
2021-05-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,41,Q3,111.1036,4555.2476
2021-05-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,40,Q3,123.4797,4939.1880
2021-05-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,128,Q3,123.9315,15863.2320
2021-05-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,125,Q3,124.2640,15533.0000
2021-05-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,52,Q3,129.5836,6738.3472
2021-05-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,182,Q3,139.8962,25461.1084
2021-05-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,129,Q3,135.6822,17503.0038
2021-05-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,35,Q3,145.1474,5080.1590
2021-05-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,171,Q3,142.9402,24442.7742
2021-05-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,197,Q3,149.1034,29373.3698
2021-05-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,53,Q3,150.2450,7962.9850
2021-05-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,22,Q3,160.6912,3535.2064
2021-05-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,177,Q3,160.5082,28409.9514
2021-05-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,91,Q3,169.4999,15424.4909
2021-05-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,128,Q3,176.4389,22584.1792
2021-05-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,42,Q3,186.2917,7824.2514
2021-05-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,32,Q3,185.4599,5934.7168
2021-05-01,A1618150101,"AQ MB Elite",Standard,38,Q3,19.6485,746.6430
2021-05-01,A1618150102,"AQ MB Elite","Plus 1",57,Q3,20.4629,1166.3853
2021-05-01,A1618150103,"AQ MB Elite","Plus 2",97,Q3,21.2017,2056.5649
2021-05-01,A1618150104,"AQ MB Elite",Premium,52,Q3,21.4489,1115.3428
2021-05-01,A1718150201,"AQ MB Crossx",Standard,140,Q3,21.8879,3064.3060
2021-05-01,A1718150202,"AQ MB Crossx","Plus 1",17,Q3,22.8957,389.2269
2021-05-01,A1718150203,"AQ MB Crossx","Plus 2",39,Q3,27.3445,1066.4355
2021-05-01,A1718150204,"AQ MB Crossx",Premium,59,Q3,28.3991,1675.5469
2021-05-01,A1819150301,"AQ MB Crossx 2",Standard,107,Q3,28.8615,3088.1805
2021-05-01,A1819150302,"AQ MB Crossx 2","Plus 1",95,Q3,31.9525,3035.4875
2021-05-01,A1819150303,"AQ MB Crossx 2","Plus 2",48,Q3,32.1924,1545.2352
2021-05-01,A1819150304,"AQ MB Crossx 2",Premium,98,Q3,32.2612,3161.5976
2021-05-01,A1919150401,"AQ MB Lito",Standard,68,Q3,33.7609,2295.7412
2021-05-01,A1919150402,"AQ MB Lito","Plus 1",37,Q3,35.0256,1295.9472
2021-05-01,A1919150403,"AQ MB Lito","Plus 2",132,Q3,35.8350,4730.2200
2021-05-01,A1920150404,"AQ MB Lito",Premium,71,Q3,38.9780,2767.4380
2021-05-01,A2020150501,"AQ MB Lito 2",Standard,86,Q3,41.3696,3557.7856
2021-05-01,A2020150502,"AQ MB Lito 2","Plus 1",64,Q3,39.3932,2521.1648
2021-05-01,A2021150503,"AQ MB Lito 2","Plus 2",73,Q3,45.4377,3316.9521
2021-05-01,A2118150101,"AQ Master wired x1 Ms","Standard 1",982,Q3,2.9434,2890.4188
2021-05-01,A2118150102,"AQ Master wired x1 Ms","Standard 2",905,Q3,3.9998,3619.8190
2021-05-01,A2118150103,"AQ Master wired x1 Ms","Plus 1",146,Q3,4.5295,661.3070
2021-05-01,A2118150104,"AQ Master wired x1 Ms","Plus 2",514,Q3,5.0459,2593.5926
2021-05-01,A2118150105,"AQ Master wired x1 Ms","Premium 1",341,Q3,4.6904,1599.4264
2021-05-01,A2118150106,"AQ Master wired x1 Ms","Premium 2",123,Q3,5.2542,646.2666
2021-05-01,A2218150201,"AQ Master wireless x1 Ms","Standard 1",961,Q3,5.4383,5226.2063
2021-05-01,A2218150202,"AQ Master wireless x1 Ms","Standard 2",659,Q3,6.4054,4221.1586
2021-05-01,A2219150203,"AQ Master wireless x1 Ms","Plus 1",861,Q3,6.7301,5794.6161
2021-05-01,A2219150204,"AQ Master wireless x1 Ms","Plus 2",946,Q3,7.3526,6955.5596
2021-05-01,A2219150205,"AQ Master wireless x1 Ms","Premium 1",381,Q3,7.9813,3040.8753
2021-05-01,A2219150206,"AQ Master wireless x1 Ms","Premium 2",836,Q3,8.3193,6954.9348
2021-05-01,A2319150301,"AQ Gamers Ms","Standard 1",125,Q3,8.8044,1100.5500
2021-05-01,A2319150302,"AQ Gamers Ms","Standard 2",564,Q3,8.9901,5070.4164
2021-05-01,A2319150303,"AQ Gamers Ms","Plus 1",137,Q3,9.3977,1287.4849
2021-05-01,A2319150304,"AQ Gamers Ms","Plus 2",867,Q3,10.4573,9066.4791
2021-05-01,A2319150305,"AQ Gamers Ms","Premium 1",154,Q3,10.4370,1607.2980
2021-05-01,A2319150306,"AQ Gamers Ms","Premium 2",892,Q3,10.8659,9692.3828
2021-05-01,A2419150401,"AQ Lite Ms","Standard 1",166,Q3,11.4829,1906.1614
2021-05-01,A2419150402,"AQ Lite Ms","Standard 2",547,Q3,11.2819,6171.1993
2021-05-01,A2419150403,"AQ Lite Ms","Plus 1",647,Q3,10.8925,7047.4475
2021-05-01,A2419150404,"AQ Lite Ms","Plus 2",678,Q3,11.6332,7887.3096
2021-05-01,A2419150405,"AQ Lite Ms","Premium 1",965,Q3,12.7423,12296.3195
2021-05-01,A2420150406,"AQ Lite Ms","Premium 2",156,Q3,12.2979,1918.4724
2021-05-01,A2520150501,"AQ Maxima Ms","Standard 1",549,Q3,12.0689,6625.8261
2021-05-01,A2520150502,"AQ Maxima Ms","Standard 2",349,Q3,14.5267,5069.8183
2021-05-01,A2520150503,"AQ Maxima Ms","Plus 1",795,Q3,14.1682,11263.7190
2021-05-01,A2520150504,"AQ Maxima Ms","Plus 2",518,Q3,14.2800,7397.0400
2021-05-01,A2520150505,"AQ Maxima Ms","Premium 1",412,Q3,15.1762,6252.5944
2021-05-01,A2520150506,"AQ Maxima Ms","Premium 2",820,Q3,14.5677,11945.5140
2021-05-01,A2620150601,"AQ Qwerty Ms","Standard 1",584,Q3,14.9013,8702.3592
2021-05-01,A2620150602,"AQ Qwerty Ms","Standard 2",112,Q3,15.8102,1770.7424
2021-05-01,A2620150603,"AQ Qwerty Ms","Plus 1",470,Q3,15.9792,7510.2240
2021-05-01,A2620150604,"AQ Qwerty Ms","Plus 2",757,Q3,16.5491,12527.6687
2021-05-01,A2620150605,"AQ Qwerty Ms","Premium 1",501,Q3,16.5882,8310.6882
2021-05-01,A2620150606,"AQ Qwerty Ms","Premium 2",512,Q3,16.7850,8593.9200
2021-05-01,A2720150701,"AQ Trigger Ms","Standard 1",921,Q3,17.0917,15741.4557
2021-05-01,A2721150702,"AQ Trigger Ms","Standard 2",632,Q3,17.2368,10893.6576
2021-05-01,A2721150703,"AQ Trigger Ms","Plus 1",139,Q3,16.9353,2354.0067
2021-05-01,A2721150704,"AQ Trigger Ms","Plus 2",838,Q3,19.5860,16413.0680
2021-05-01,A2721150705,"AQ Trigger Ms","Premium 1",599,Q3,19.4042,11623.1158
2021-05-01,A2721150706,"AQ Trigger Ms","Premium 2",730,Q3,20.0537,14639.2010
2021-05-01,A2821150801,"AQ Lumina Ms","Standard 1",649,Q3,21.7118,14090.9582
2021-05-01,A2918150101,"AQ Master wired x1","Standard 1",864,Q3,6.8991,5960.8224
2021-05-01,A2918150102,"AQ Master wired x1","Standard 2",662,Q3,7.5979,5029.8098
2021-05-01,A2918150103,"AQ Master wired x1","Plus 1",672,Q3,7.7693,5220.9696
2021-05-01,A2918150104,"AQ Master wired x1","Plus 2",428,Q3,8.9514,3831.1992
2021-05-01,A2918150105,"AQ Master wired x1","Premium 1",790,Q3,9.4650,7477.3500
2021-05-01,A2918150106,"AQ Master wired x1","Premium 2",774,Q3,10.4188,8064.1512
2021-05-01,A3018150201,"AQ Master wireless x1","Standard 1",773,Q3,10.7955,8344.9215
2021-05-01,A3018150202,"AQ Master wireless x1","Standard 2",516,Q3,11.0524,5703.0384
2021-05-01,A3018150203,"AQ Master wireless x1","Plus 1",855,Q3,12.3739,10579.6845
2021-05-01,A3019150204,"AQ Master wireless x1","Plus 2",806,Q3,11.6011,9350.4866
2021-05-01,A3019150205,"AQ Master wireless x1","Premium 1",859,Q3,12.0509,10351.7231
2021-05-01,A3019150206,"AQ Master wireless x1","Premium 2",158,Q3,13.0018,2054.2844
2021-05-01,A3119150301,"AQ Gamers ","Standard 1",113,Q3,13.5061,1526.1893
2021-05-01,A3119150302,"AQ Gamers ","Standard 2",377,Q3,15.3071,5770.7767
2021-05-01,A3119150303,"AQ Gamers ","Plus 1",729,Q3,16.2407,11839.4703
2021-05-01,A3120150304,"AQ Gamers ","Plus 2",345,Q3,16.3792,5650.8240
2021-05-01,A3120150305,"AQ Gamers ","Premium 1",315,Q3,16.3218,5141.3670
2021-05-01,A3120150306,"AQ Gamers ","Premium 2",708,Q3,19.3003,13664.6124
2021-05-01,A3220150401,"AQ Lite","Standard 1",505,Q3,18.4943,9339.6215
2021-05-01,A3220150402,"AQ Lite","Standard 2",225,Q3,18.7947,4228.8075
2021-05-01,A3220150403,"AQ Lite","Plus 1",204,Q3,18.5844,3791.2176
2021-05-01,A3220150404,"AQ Lite","Plus 2",586,Q3,18.4219,10795.2334
2021-05-01,A3220150405,"AQ Lite","Premium 1",160,Q3,18.9415,3030.6400
2021-05-01,A3220150406,"AQ Lite","Premium 2",153,Q3,20.0066,3061.0098
